1.850436466513808043e+01,2.948688773324867896e-01
2.627368881815907997e+01,-1.311913561519348015e+00
2.381309854127794878e+01,3.040514076860506787e+00
2.424202261132096936e+01,4.928215486766594822e+00
2.106528119746811356e+01,1.457631024293092770e+00
1.862860919913593349e+01,1.808918376423627405e+00
2.013788121856270763e+01,3.622322738478134685e+00
-3.846901497385238677e+00,-8.156650817744845128e+00
-6.830659099740691076e+00,4.640183586134224214e+00
-9.565262638544581364e+00,-1.198268525479181612e+00
-6.175333247867029307e+00,-8.458662872552094925e+00
-7.073278404945019915e+00,-6.158926382563373991e+00
-1.552060784037469165e+00,-6.006494980800050065e+00
1.089664182887597477e-01,-5.645541992613646087e+00
-3.851262075915684147e+00,-9.380948960220967692e+00
-2.367528207168178689e+00,-9.134175575232418964e+00
-1.288413064258720198e+01,-9.102553390316344917e+00
-8.709400451441604574e-01,-3.771026101380420492e+00
-5.138871152275713783e+00,-7.055252619583741946e+00
-3.796691514118916366e+00,-6.166197427169191059e-01
-2.199724927021158738e+00,-6.374700788298422793e+00
-4.393366367410687090e+00,-4.870681907249506004e+00
2.007501092430024059e-01,-9.724638724695843450e+00
-5.363331467338039893e+00,-4.571078926668156406e+00
-9.334599206157591311e+00,-1.566281173063961418e-01
-6.043930298368329623e+00,-5.121286083543551193e+00
-5.839570653248165932e+00,-3.156144513697807241e-01
-1.721466670080224137e+00,-4.842704105529969105e+00
-7.412632211645769686e+00,-6.243061830885262786e+00
-9.883454237765619155e+00,-9.849562336871066748e+00
-5.699810711754324188e+00,-3.033834921504992010e+00
-6.777211090675390182e+00,-2.746986104070703760e+00
-7.165937322886334115e+00,-1.117974749571240878e+01
-1.039592144664279161e+01,-3.262988988233921361e+00
-4.953062747652461795e+00,-1.184350236663140521e+01
-9.523738867606185821e+00,-3.018793785482129621e+00
-5.867750957325103656e+00,-7.138671569679551965e+00
-7.770803282006159662e+00,-3.083916217095378443e+00
-1.037963785031908781e+00,-4.012279474271350566e+00
-8.996497520235768874e+00,-6.145112014444025661e+00
2.656139756753548298e-01,-3.759239843916563739e+00
1.270191901698908943e+00,-1.587027001844064422e+00
-2.882002816918438626e+00,-8.469357570287838755e-01
-7.829700383571733369e+00,-6.385303117468214218e+00
-2.172719676588936721e-01,-7.106890677637478504e+00
-4.148771971761920696e+00,-3.600251771530934342e+00
-6.921027790137014968e+00,2.760771562516814548e+00
-2.548665119472853569e+00,-8.091433402393022334e+00
-6.916614940902403141e+00,-6.592070888927059613e-01
-1.496894551259953410e+00,-3.048687255087886960e+00
-4.921979412601166892e+00,-7.453649451135779813e+00
-3.280717081310744021e+00,-7.248038420611129240e+00
-1.980802686682583413e-01,-1.324566764121102480e+01
-2.364760921868101828e+00,4.378131879470998911e+00
-6.275631632651838210e+00,-8.774427127596506892e+00
-6.453792779815378466e+00,-8.296486970914010328e+00
-3.701208828120011063e+00,-1.748168205687373966e+00
-4.781932639255161988e+00,-9.300302899065908235e+00
-7.231537954027466242e+00,-8.206535189886004389e+00
-3.398316421029592860e+00,-3.104990097821997974e+00
-1.523377463142885357e+00,-8.005264956652695219e+00
-6.489967280045478404e+00,3.654494304337019273e-01
2.344375813991730340e-01,-5.889567176549577177e+00
-6.573629081926853246e+00,-4.636686590624442772e+00
-1.918826941816961451e+00,-5.929143689761246172e+00
-4.688068670904470991e+00,-4.356886324934113652e+00
-3.103502612726667387e+00,-5.244935916294150680e+00
-3.969251694785652873e+00,-6.186213728051544791e+00
-6.489995831916123059e+00,-1.688494598020382043e+00
-2.042052917206769624e+00,-6.401962278740045420e-01
-1.343118029628213694e+00,-6.257475640639894365e+00
-7.226029731673660805e+00,-6.208717849063062566e+00
-2.776991611303998742e+00,-6.395796380009473481e+00
-6.089860691966864970e+00,-4.084322512534694916e+00
-1.596708957295417175e+00,-6.379588424875194619e+00
-2.626608504850767467e+00,-7.888111520662461018e+00
-4.620813112138212553e+00,-3.658136310366595367e+00
-6.524216224168411848e+00,1.276375408059875483e+00
1.780966341921496721e+00,-8.070577468075949668e+00
-3.539851818296489316e+00,-2.513201170965507103e+00
-3.740448447142831867e+00,-6.481568082294072219e+00
-7.973035721587168112e+00,-6.427520533315062679e+00
2.460738233440839196e+00,-1.068829774693110579e+01
-5.171566023240099064e+00,-8.366622685638551715e-01
-1.889204821007503643e+00,-2.399256453419376101e-01
-8.565394641808573795e+00,-3.294642644340511239e+00
-1.352321831018208798e+00,-6.182895949809307012e+00
