1.482010669053845264e+00,-1.285442466954350271e+00,-2.504867017365563697e+01,1.951426334890063105e-02
-2.039399885901251430e+00,2.469652552917630306e+00,3.443977199335475348e+01,6.286225076723248040e-02
-3.010420274542982000e-01,-5.781108168452282037e+00,3.844200342871577902e+01,1.340713121736470392e-01
-3.162609518242469608e-01,-7.330481503611080640e+00,3.926219991197766745e+01,8.292388944593667710e-02
4.614357976748888479e-01,9.491928963552435761e+00,5.261164143349122746e+00,9.365097899062570230e-02
-4.728509224105926223e-01,-2.324492745506993696e+00,-1.530814327597119773e+00,-2.697062340412786138e-03
-7.928111150659767903e-01,-6.322115961601899592e+00,3.577089540489750163e+01,2.821557123642831361e-03
-6.053500740744507391e-01,5.968301048738037906e+00,-8.101314602527583730e+00,-3.818413180377012994e-02
2.643192439756996137e-01,8.949558468539088096e+00,-2.614400640378813279e+01,7.469392793031551236e-02
-1.741680900685199374e-01,9.299938940823620825e+00,5.699301400389749972e+00,3.929497574183424963e-02
-6.766802435386283232e-01,-1.839082883161457849e+00,1.440670794195835880e+00,-9.238709804019380745e-02
-1.683016141538328680e+00,-1.254073861321897687e-01,1.519957471682171324e+01,5.627116264587921773e-02
-2.987664923888315172e-01,9.980190356295514320e+00,2.341330441441478527e+01,-3.089957349709496898e-02
1.448760508869621599e+00,1.672465259530565296e-01,1.938853475329049658e+01,-9.846822086187666245e-02
2.042723904195377083e-01,-3.557264110761278797e+00,-2.255606739504190994e+00,1.002532965742678056e-01
2.617779283468335549e-01,3.852805416859851895e-01,-3.073029919854378278e+01,-3.829232963201112394e-02
-7.226062385851320657e-01,-2.502263414066785430e+00,-1.592361899796497582e+01,-1.147827824340479225e-01
2.399773866213247286e-01,1.161025960423911707e+00,-4.029754286969131272e+01,-4.014391460962339619e-02
-1.304174667901787377e-01,-2.871691288893119420e+00,4.618275816847950921e+01,-9.158110958056446538e-02
-4.674316384743172903e-01,-6.854717822876033928e+00,3.437997955230238745e+01,-4.410838822770755258e-02
1.365185750133991682e+00,2.219496346120855890e+00,-2.485511726671314392e+01,3.119556607367493170e-02
-1.463264725975542913e+00,-8.934869639307533973e+00,-4.997583252150944233e+00,-6.158582584758127976e-02
5.962558767990463471e-01,-5.150317764312211999e+00,5.426286553312667849e+01,3.852973117257200986e-02
1.633958754164903437e+00,-8.756662189304750266e-01,3.818447044093846188e+01,6.564108620918805703e-02
1.002863167655918541e+00,8.711690641212296304e-01,4.044097485095404210e+01,5.737561209648399385e-02
-5.932292577088904562e-01,8.978102434479300342e+00,4.644375716474296034e+00,-2.598261412141508048e-02
-7.550802116495664018e-01,-9.117584594367267314e+00,-3.562155512442251393e+01,6.754957289620470984e-02
-1.218248857956805820e+00,-2.484505676933326690e+00,-1.590929701531245222e+01,1.173595996944346714e-02
-2.009687899457084093e-01,-2.068881406973991588e+00,-4.398487568626767796e+01,-3.079457790393082955e-02
1.159579269603311369e+00,7.581542912365749620e-01,-3.776149281868286689e+00,-1.121168315901075324e-01
-1.434379220699109336e-01,4.086963079538504573e+00,3.055765819208232870e+01,-6.823521753967373704e-02
-5.252804444919808580e-01,-6.928755190478202763e+00,3.194448201239044050e+00,5.910658992180050850e-03
2.710423200442477754e-01,1.122539741587281342e-01,5.685584531838306788e+01,-8.576472052563527404e-02
9.754958539777349724e-01,-3.321589069680309869e+00,-2.281494548648341691e+01,-1.458716409165878303e-01
-5.544050627984334900e-01,9.951843403711364999e+00,-2.550787564507707472e+01,-6.943059938893515748e-02
2.222556435626734106e-01,1.188799603018987794e+00,-5.096481522656790020e+01,-2.692854880557982514e-02
-8.899632535332269168e-01,2.415685057374405087e+00,4.034565291165337442e+01,4.429290410909506037e-02
1.914887419634431764e-01,-2.493322307718429887e+00,1.020653220752369528e+01,-4.469906753818587292e-02
-1.263586365619477014e+00,-4.730280977531117870e+00,-1.715781678806426314e+01,8.256080498086619535e-02
-1.380524424245280324e+00,-2.511784847642314578e+00,-1.757774057666435397e+01,-1.056403769331035053e-01
-1.194414134006150485e+00,1.353651575447902822e+01,5.812776308425075911e+01,-3.108036682976095949e-02
-1.856531462182060777e+00,-2.999090678928371112e+00,-1.277546596156412129e+01,-1.891644041285495690e-03
2.280378775039987316e-01,6.711428301345098824e+00,2.537596252154992982e+01,6.684838113072679062e-03
8.654939386527990552e-02,6.652707165852578264e+00,-3.530025043836285459e+00,3.238297539933120833e-02
-1.451859521744675863e-01,-9.140129621645472824e+00,2.453848406508510749e+01,6.357811024865917156e-03
9.106427762344072585e-01,-5.967617437676527636e+00,-1.108670335819086539e+01,3.820069535879436207e-02
6.947313097589020714e-01,-3.078480206051860346e+00,3.780201174053487989e+01,2.087099032617866293e-02
1.279477316918542773e-01,1.826033270592239965e+00,-2.158153317469247057e+01,-9.047551743644249855e-02
-4.595074310074496182e-01,-3.863136135954884365e-01,3.259536333226195381e+01,-6.399960927132045119e-02
2.554987492674417604e-01,7.178055232794803509e+00,2.660865448535328071e+01,3.841971354194768234e-02
1.809622750589740869e+00,1.286405889355394461e+00,-1.003923797829689768e+01,3.286066253337337900e-02
8.903405782187514550e-01,-5.814140299007869217e+00,4.004996276485746876e+01,2.647438945385924974e-02
5.423858697930823529e-03,4.849432075412894727e-02,4.226674605229223225e+00,2.324893501123815806e-02
2.916018847643858658e-01,5.459291309975255579e+00,1.574248074121096153e+01,3.153343565219187544e-02
2.072173133623198826e-01,1.931830484910042722e+00,4.061825079587372045e+01,7.560491211722221438e-02
-1.210798619277851040e+00,-5.398950916578704184e-01,7.452961854224204430e+00,3.392787115601316600e-02
-6.108503039223116549e-01,5.336620349492047222e-01,-2.348133674453993436e+01,-6.930789110303660350e-02
-7.477859878545197736e-01,5.675491361722514227e+00,4.564962157302230850e+01,-2.142801796610458581e-02
6.218598911297973375e-01,-1.852700475476831343e+01,1.335454421682637438e+01,-1.227662240185367279e-02
-5.001899113850526851e-02,6.709342560471769801e+00,4.681804624405998538e+01,5.991595540673978065e-02
-2.307100440247284112e+00,7.528564798829391336e+00,8.232984289587818694e+00,-1.378425310277686389e-01
-8.343380311323409515e-01,1.348520166827703370e+01,-3.925564160877956255e+01,-8.435103448511716701e-03
-4.989166173876162791e-01,-9.582759191573478219e+00,3.319979426902987996e+01,9.192854656208827857e-02
5.005216603827862265e-01,1.969997711155617059e+00,1.070132231495236219e+01,-1.270224612022922105e-02
1.626218547747050255e-02,-8.819760790542494178e+00,5.587535179734951640e+01,-2.325616885111682353e-02
1.875875265953346749e-01,3.168360416562414184e+00,-1.572251537396414456e+01,-1.101437787679442754e-01
1.676153163853054018e+00,-1.429121280180306153e+00,-1.785193152953186768e+01,2.708357661390021348e-02
7.368970645852470636e-01,-1.447961279261390288e+00,4.150007143842400126e+01,6.492224738591499678e-02
-1.999551519021595392e-01,4.947812992326268144e+00,-3.944841921835180898e+01,-6.285450834779393592e-02
5.252029637368500481e-01,-4.600189019458659767e-01,1.518882827240890343e+01,8.698364504772798655e-02
-2.927800438389793758e-02,-5.828067842070022486e+00,-1.754619562194920590e+01,2.236122036512739469e-02
-6.849839372728631914e-02,7.926617629104043772e+00,1.939608030240730940e+01,1.666995155771098247e-01
7.755215036415475938e-01,4.714352739455462071e+00,1.781375947475363830e+01,2.497615730327968492e-02
-1.939453946195273559e+00,5.516101767832086722e+00,3.572231298071140060e+01,1.316535160785919922e-01
1.848845867851375835e-01,-1.894229028252595537e+00,-1.559045686795346697e+01,1.258626345135713531e-01
-8.357385939856827317e-01,2.301448989884496310e+00,-1.065391933065577348e+02,-1.022069150026612000e-01
-5.584078993126506685e-01,-6.102790737515766395e+00,4.298638973789033457e+01,5.820666747331990770e-02
-5.285606056586754642e-01,-1.691097482300848887e+00,-4.340316424735991774e+01,-5.204191418868765739e-02
4.836616108702055349e-03,4.659907704138913864e+00,-1.914185213163979782e+01,-7.009231975048686725e-02
-7.380814105054802621e-01,1.496430286836021750e+00,-2.982808923631291265e+01,1.723619333886960286e-02
-7.685440932886178356e-01,-2.532531741459064012e+00,-6.436495454911710112e+01,-6.121888439744697930e-02
1.499411957789697158e+00,3.443223122737107289e+00,-1.165046536437244207e+01,-1.952927336012789603e-02
-9.555723507916230250e-03,3.183050649538876620e+00,4.402154369586772020e+01,2.210196466919060396e-02
-3.886664963931997785e-01,-3.837821856431771650e+00,2.040915907093173942e+00,-8.228111519599443091e-02
-1.129056769806098703e+00,5.485326212754695341e+00,9.898167533150110942e-02,1.871978166242731917e-02
3.489520382534472831e-01,4.305879035894176532e+00,1.421914340732520543e+01,7.062979559436696753e-02
-4.155911543747554115e-01,7.262571189299687369e+00,1.232827638011863591e+01,-1.813277426262584202e-01
-1.099110852016480067e+00,4.173231119800165700e+00,-2.340603787021471760e+01,-1.898941151832437002e-01
-3.191230399187908184e-01,4.993420961732377705e+00,-2.097935817377864609e+01,-8.343767559672883583e-02
6.129735325653110634e-01,-2.065301103732884169e-01,2.381084023888790924e+01,-1.404672803450116303e-01
1.040926697874381412e+00,-2.371376889090989870e+00,2.360111491142396289e+01,-1.068441800806118058e-01
6.553673891032868459e-01,-4.000702954232020048e+00,-3.039499112588080365e+01,2.297484929917223417e-02
5.440070293420617986e-01,5.417467632447638959e-01,-6.317614364914823533e+00,7.192521417633916669e-02
7.778294621194603575e-01,2.637346355962593147e+00,2.625022750086356993e+01,2.083046219482869929e-02
6.495143806687067034e-01,-5.381889123646396378e+00,2.939350788049326368e+01,4.522475737982444011e-02
-4.971132430581232109e-01,2.886537527630933297e+00,-3.202822843897354943e+01,-2.923503602351898087e-02
-6.011410790673029636e-01,4.663558185502989062e+00,4.058939805784008925e+00,-3.124145428407254857e-02
3.062472067093855443e-01,-4.025333868433509515e-02,4.486643632962532280e+01,7.859836797341372694e-02
-1.790477345473964199e+00,6.255988963014574189e+00,-1.766976943646807241e+00,5.976908310485612983e-05
3.732046662042719509e-01,1.229845853602188344e+00,4.222503470702414319e+01,7.795947576551567892e-02
1.253930301280382187e+00,-9.122092529389002280e+00,-8.507263693618627443e+00,2.198971203447891432e-01
3.236955465188390280e-01,1.092950873717880533e+01,-5.465102326535338229e+00,2.762859766611382335e-03
-1.655576622945142740e+00,-7.413477872958866399e+00,5.758169742392626489e+01,8.697082227182686975e-02
1.276775980519251785e+00,3.214920674662312017e+00,-1.150315702020854092e+00,-5.751357106750901865e-02
-1.145133081941483999e+00,1.013497554986208193e+01,3.274694992486804779e+01,-4.318856919638433545e-02
-1.712432734970994463e+00,3.638487268692113474e+00,4.742017720692729199e+00,-4.321584775646147153e-02
2.183047406690095560e+00,6.972261928588768143e+00,1.059114650336991126e+01,-2.149523192021422779e-02
4.828036140070489646e-01,-3.141623285043689595e+00,2.006617579104790394e+01,-1.191339906462407228e-01
3.338538381456758464e-02,2.822348046887193096e+00,3.595922714285286759e+01,1.038778464502204402e-01
-2.786821617996357858e-01,2.448587203623384390e-01,3.950482394525156593e+01,8.176845539764317217e-02
6.984276384810947924e-01,-6.093310992752648758e+00,-1.461361798917406674e+01,-1.034447967967365850e-01
-1.702341577097402359e-01,8.119568651875207266e+00,2.025706725259136221e+01,9.349326848526387512e-02
8.506079694354488907e-02,9.030064537197802110e+00,-6.208748098862076148e+01,1.542422066777465045e-02
-9.663416794107791974e-01,-1.706999441828728692e+01,1.086185795834409085e+01,6.659064471388195794e-02
-1.918274567631254923e+00,7.892791177359995913e+00,1.385207580667128724e+01,-1.781828307188513746e-02
-1.517756661702218679e+00,-9.531248324720912324e-01,1.587360295905462060e+01,5.435201048080638697e-02
-4.463424427679723028e-01,-4.237574033609832647e+00,-5.130816734574683124e+01,1.137887997784463867e-01
-1.603348416247169617e+00,4.981352053987269102e-01,4.304982770550512328e+01,-2.391250497494014360e-02
-3.357059345635821312e+00,5.957143420387814636e+00,-7.123771926855422976e+01,4.622759853293222782e-02
-6.837613417113986847e-01,-9.184295770197120845e+00,5.083488939618252545e+01,-7.060150138215615101e-02
3.878346937839096120e-01,-5.934712919276703857e+00,1.171893559849520727e+01,3.099047689106283060e-02
-8.330290159550775009e-01,-3.006006091694846116e+00,-1.780728648475118447e+01,7.115336977465772095e-02
-2.067703901320965820e-01,-1.268639713742974706e+01,1.614787373546174010e+01,-3.904169950565893749e-02
-9.574070174268333178e-01,-6.998076235379273591e+00,-5.038150702094691979e+01,-1.139074674559697464e-01
1.016052847641174317e+00,3.525935243830392807e+00,3.819299628201848407e+01,-1.746825203615718280e-03
2.345950638267836064e-01,-1.127439488647260468e+01,5.065105612514860667e+01,-2.174879076802635925e-04
-7.754524574389034530e-01,-1.469581103721820936e+00,5.626576935289276271e+00,-5.027482354719791193e-05
-7.838881405164010996e-01,1.019625448262199718e+01,2.796669553424026233e+01,-4.459704272252720814e-02
2.492969421362614124e-01,-7.833690227418146357e+00,-1.908038630918655221e+00,-8.337321851812351525e-02
2.373002648010383991e-02,3.822811737480411587e+00,1.702148154264249413e+01,-4.448861055700700784e-02
9.759450715409353494e-01,-1.205702415645208880e+01,-7.885687355183569558e+00,6.395271190738259504e-02
5.014630157051620518e-01,-1.332302159800991870e+00,8.142875991005960046e+00,1.493558977761710004e-02
-1.699102932641338715e+00,2.399113236284166284e+00,9.811321366227485186e+00,2.611138084549118055e-02
1.125110977860224997e-03,3.681948545383375015e-01,1.623530044896476454e+01,6.275294589927313260e-02
-4.515039941028856640e-01,-1.873243035795026712e+00,-2.251416524272766750e+01,5.473877712450152082e-03
-1.702629427440166765e+00,4.929481581718913930e+00,-6.456085531751912754e+01,1.123846447030797807e-01
2.593329675611090734e-01,5.871449227739086174e-01,-2.223427549296926031e+01,9.588926371925471370e-02
-1.794754946531851303e-01,-3.587429664174072386e+00,1.974476053286920774e+01,-5.708986849428679400e-02
4.062668978264229458e-01,3.177322184377343817e+00,-1.491755564003686629e+01,-7.859305570714809897e-02
-2.291581241201240626e+00,-4.950601340889607016e+00,1.412335083890508614e+01,-3.848802930714262382e-02
4.953996950722146519e-01,2.103411325396263298e-01,6.250474835936842055e+01,-6.432935012895635383e-04
-3.278731894661143231e-01,-3.363800913379636270e+00,6.264277238526619840e+01,-2.504117782246182561e-02
3.433183175341594784e-01,-4.796581082290148901e-01,4.105501377544404562e+01,-6.755864011895339194e-02
-1.036208217069485737e+00,8.785370371701125336e+00,-2.418041301612061744e+01,4.829659406261967679e-03
4.751301848509548870e-02,7.563215454955028783e+00,1.252359435953237288e+00,1.219048056945205294e-01
4.747870615394622074e-01,7.769978042353060665e-01,-3.487404611824869960e+01,-4.334311031844216566e-02
4.387119133354600575e-01,5.300587066449552687e+00,-4.887634807735035736e+01,2.233716726937882979e-02
-1.471546455212402238e+00,-3.331978428203866027e+00,4.440041636457927154e+01,-3.026063664903829234e-02
1.293362422839591241e-01,-1.073385619925438483e+01,-5.524474422096472637e+01,-5.738618583746341040e-02
-1.655429379127913103e+00,1.487914611061655457e+01,6.639655238234904999e+00,6.863384573256189197e-03
-1.012283262574878107e+00,1.291870848083368806e+01,7.521402289270014307e+01,5.332571471312744921e-02
2.850146368739547853e-01,-2.911623065749757711e+00,-8.077012418575073127e+00,-2.597874807444886316e-02
1.413543484801105476e+00,-3.766808979577236816e+00,1.698966159379456542e+01,-7.116086807776317302e-02
1.428595075634992440e-01,3.187802025360695346e-01,3.587534598078176629e+01,1.298715083158469286e-01
1.837555485236641584e+00,-6.261979015891222522e-01,1.470512633811372893e+01,-4.403287817582769367e-03
-1.047937946679422305e+00,3.134850689309909733e+00,5.593246909728018856e+00,3.403883624445689510e-02
4.160916361201598690e-01,8.930301056846774443e+00,2.052393576847483914e+00,1.515001064252543272e-01
7.961928152079609244e-01,-1.228394468896989800e+01,-4.499051321607367271e+01,-7.662532631820971607e-02
3.944370935372302212e-01,-1.225612225200223504e+00,-9.111751138494163627e+00,-4.841127491929365922e-02
-1.353734334457132038e-01,-1.164288636334987892e+01,3.824211090977555472e+01,-8.730250319242072177e-02
5.022765325359781485e-01,7.224039996809673347e+00,-3.761334393740325766e+01,-9.356577987045504308e-02
-1.534664117105446923e+00,1.489033755874290765e+00,-6.031630084803140335e+00,-4.347113054850569591e-02
-3.050159475627415295e-01,-5.679435960594443777e+00,6.325219653132549524e+01,1.324617885924674054e-01
-1.320435286513447215e+00,1.739730573269378766e+01,3.135000116138931592e+00,-1.181743159365493817e-01
-7.628110371853972227e-01,-8.362855551912188545e+00,6.579056391157166672e+01,2.649357572979220074e-02
-1.934939072200638543e+00,6.405323512568180000e+00,3.176161730152107054e+01,-6.270083711851773788e-03
-1.135501105503086139e+00,2.852977502187904690e+00,8.596614733992883117e+00,-2.740299237058593448e-02
5.861794345708256637e-01,1.107929120094190534e+00,-7.440763353979352246e+01,1.038456137120466610e-01
-7.396212303876824601e-01,-5.424884387025930010e+00,2.714732988426805704e+01,4.307947132298206583e-02
-2.563197066589989470e-01,-4.259380650816366187e-01,-1.041054992774766497e+01,-6.121368269261148742e-02
-1.983300014877805495e+00,1.815223738202410342e+00,1.356656313476612219e+01,-1.703037744214202370e-02
-3.647865821253424845e-01,-2.482658560245187829e+00,-9.687377522882940184e+00,6.624223822044328358e-02
5.735274883789392986e-01,-7.988796369532288999e+00,-7.737809012434937017e+00,-2.222878359492219333e-02
2.442120585784286035e+00,1.802029051045556329e+00,-8.368404341078385755e+01,6.039237663237493475e-02
5.283333123865998626e-01,-5.936440624668234634e+00,-4.101411058934158582e+00,6.855310591285898592e-02
-8.059894664387533547e-01,-6.375892529191570901e+00,-2.892688966341889412e+01,9.850705905684833952e-03
-1.118097619882156696e-01,5.559759911106640473e+00,6.705720103025905132e+01,-1.996399100139688743e-04
-1.300174258357543522e+00,-8.837551382081768381e+00,4.910916891153641473e+01,-1.854895715902196360e-02
2.318615354122977035e+00,-6.906028926348424690e+00,-1.199952514257649661e+01,-4.242522410583747516e-02
-3.040662926515957931e-01,-6.263148559076563870e+00,8.697130089993326818e-01,1.420073614941320672e-01
-1.279248573003621159e+00,-1.001197446886911990e+01,1.000784031860414736e+01,9.062217994668057830e-02
-3.088706447476285977e-01,1.958885536395181592e+00,4.913382303356129910e+01,4.495326299371345258e-02
-9.858935333979490512e-01,-5.529368501177564177e+00,-6.598897725510308732e+00,6.301060465208835684e-04
5.968812902828103395e-01,-5.443866146949703833e+00,-5.175823812025219794e+00,2.104895645923248945e-02
-2.190952129261272696e-01,5.195883592002191520e+00,-6.384136625399332132e+01,-3.934006049338563057e-03
-1.314114267516382162e+00,-7.161245570174330943e+00,4.171110292630603311e+01,6.213184544664383975e-03
9.168960273931184846e-01,-5.401124907594937241e+00,4.091593385211934830e+00,-3.588520214765540412e-03
8.286923958791037048e-01,-7.205299050448918052e+00,5.503879506193335658e+01,-8.792941837821842410e-02
-7.094331999302661007e-02,1.285509544404075122e+01,-1.292378569152673506e+01,1.206250161137428431e-02
1.386629190157518954e+00,1.525550696738507073e+00,-2.270233710661815607e+01,2.025434024522379875e-02
1.229775599909386091e-01,-5.082963811515588404e-01,-1.900341463156739508e+01,-1.726444831746716362e-03
1.487015553468049145e+00,6.821282708166830133e+00,-3.748693148523746999e+01,2.258779597125864722e-02
1.153448562971107066e-01,-1.609786921009796146e+00,-2.064961278949293799e+01,-1.478158600687294252e-02
-2.333568764209374702e-01,-9.024392995947408957e-01,1.124929927149125497e+01,-1.986763958631281718e-02
-9.710082933626762447e-01,-2.543305444392406578e+00,3.561170155416396454e+01,-5.666646438993028917e-02
-6.186765658418296177e-01,-1.432135746521074449e+00,-1.995846557944624067e+00,3.108115320423358516e-02
6.602352836409604298e-02,-5.234438260858631509e+00,5.507329660796695947e+01,-1.786559380995685412e-02
-1.809289637110806925e-01,7.569988261914830652e+00,3.679276650010955052e+01,-1.239051254613404013e-02
-1.766483750857189783e+00,-2.850088679536534109e+00,2.095132116059513994e+00,5.005699543823668302e-02
3.350582121752996301e-01,-5.468712441324808715e+00,-2.287279871524049923e+01,-6.916775301283983879e-02
-2.346242457244703150e+00,-3.390691412593904719e+00,4.573681737515975243e+01,-9.534116084821166182e-02
-3.416114829804134390e-01,-6.203801890029750687e+00,-7.908237179628850200e+00,-1.078958974029088497e-01
8.486163724443301914e-01,1.042431422280512443e+01,-8.151991460751307272e+01,9.996884913839147735e-03
-2.740495305513079849e-01,2.071809956893889471e+00,-8.597891067628333772e+00,-5.490821991818614634e-02
8.624104912116913324e-01,3.799430428567329265e+00,3.832025711317618288e+01,3.815392303323580231e-02
-4.213183858563454565e-01,1.048384327022831464e+01,-1.125593882889117126e+01,4.342412050706598303e-02
-7.413196539943776031e-01,7.945643878963914997e-01,-3.378425297107782654e+01,-2.312576100149204249e-03
1.235087630351643373e+00,1.302873325591804132e+00,-3.242692159219851789e+01,3.302056039571944768e-02
-7.058985846731941072e-01,4.476264315347801670e+00,2.925797540554293974e+01,2.109110097144510990e-02
-1.104670054137035118e+00,1.646824684403804140e+00,-3.451433810566916804e+01,-1.633297587928262962e-01
-1.560837440888834804e+00,6.754043577874552007e+00,-6.005888056205880332e+01,-4.063852762251655981e-02
-6.118570013739111912e-01,7.417242852383763463e+00,-3.122604781123589746e+01,-1.183926917345561602e-01
1.515443894446445172e-01,-6.373178053870958593e+00,5.537689207295031935e+01,2.287632857322366431e-02
-2.040970358485142633e+00,2.284757864786184811e+00,-5.659340390227981032e+01,-7.649559341334041807e-02
1.051903048077784009e+00,1.082233524001226144e+01,-7.091854269741997285e+00,1.661453263441791395e-01
-1.483668729030639122e-01,-1.340965188066334246e+00,2.388362056930352040e+01,2.155506950067893022e-03
-7.057927121004866633e-01,-7.985872257426552601e+00,2.537196543321639552e+01,1.476342041340239844e-02
5.212632763177278417e-01,6.344328469824181305e+00,6.219893031576171349e-01,-1.178519772394570481e-01
-3.328840125686981510e-01,-4.243023744745609172e+00,4.763417863709641153e+01,-1.210786023456404403e-01
1.447273540435515260e+00,3.745879428658235089e+00,-3.736182553311796539e+01,-4.831032606203521096e-02
-1.478140523770833159e+00,6.152133362921564930e-02,-1.202102524512502946e+01,-5.057535243920589091e-02
-3.640427614899101605e-01,4.809645709760715704e+00,-1.974505702158176135e+01,-4.926591887168816838e-03
1.822057312083776859e-01,-3.057253875695037149e+00,1.756524059903665602e+01,6.838874896558101713e-02
-8.013627010866914979e-01,1.397626797391535947e+00,3.711815373986195254e+01,8.127895341161235632e-02
8.803434922766739668e-01,-4.610923148024652640e+00,-1.646485233432389350e+01,6.520589031387265255e-02
-8.733907679171447613e-01,3.203736475778310666e+00,-4.258345359080069059e+00,3.522072059993421045e-02
-8.330540724531425301e-02,5.831129564491934758e-01,-1.458942996593168395e+01,5.862881123038682363e-02
7.070004091683935732e-01,2.244844798329522495e-01,-3.950152232267403463e+01,1.235536871113450813e-01
-2.618691127061508750e-01,3.215883504280086846e+00,6.043349396203751667e+00,-1.168987336227127610e-01
-2.469759832459336724e-01,-2.860434366804431416e+00,-3.191874177189534834e+01,1.158518335914296704e-01
4.908146714907769548e-01,1.594412074083098485e+00,-1.825941117258152957e+01,1.806769743429457731e-01
-2.705574344779287932e-01,-1.165813907719681985e+01,4.933880527165984375e+01,-9.848536890646605868e-02
